,MIR1244.2,MIR647,MIR4263,MIR3685,MIR1244.4,MIR210,MIR4502,MIR1249,MIR4292,MIR3682,MIR5087,MIR6859.1,MIR4664,MIR219A1,MIR4653,MIR3646,MIR4261,MIR126,MIR25,MIR5572,MIR7849,MIR635,MIR554,MIR7111,MIR4754,MIR4489,MIR4482,MIR320E,MIR6835,MIR4783,MIR1244.3,MIR3124,MIR4297,MIR659,MIR4537,MIR26B,MIR4635,MIR3609,MIR378H,MIR4525,MIR93,MIR6129,MIR4740,MIR570,MIR573,MIR378B,MIR6772,MIR193B,MIR616,MIR1268A,MIR6512,MIR6730,MIR1270,MIR6797,MIR3125,MIR3942,MIR3189,MIR4322,MIR3143,MIR6812,MIR324,MIR765,MIR4728,MIR1273C,MIR3928,MIR5690,MIR6071,MIR5188,MIR4782,AL513534.1,MIR4479,MIR3186,MIR4701,MIR589,MIR106B,MIR4511,MIR571,MIR378A,MIR378J,MIR186,MIR3671,MIR3677,MIR8066,MIR5587,MIR145,MIR933,MIR4685,MIR6739,MIR6753,MIR3649,MIR4477B,MIR331,MIR3176,MIR8067,MIR601,MIR3159,MIR3939,MIR4668,MIR4682,MIR6757
TCGA-DD-AACG-01A-11R-A41C-07,0.359375,0.0,0.0,0.0705882352941176,0.434083601286174,0.0,0.0,0.0,0.0105263157894737,0.122881355932203,0.0,0.0769230769230769,0.0,0.142857142857143,0.0222222222222222,0.0214285714285714,0.0,0.0,0.0645161290322581,0.0,0.0,0.0804597701149425,0.0,0.32,0.0,0.0909090909090909,0.0103092783505155,0.333333333333333,0.0,0.0,0.607142857142857,0.0,0.307692307692308,0.4375,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.1,0.0,0.230769230769231,0.131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480315,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.352941176470588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0092592592592592,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.333333333333333,0.0
TCGA-2Y-A9GY-01A-11R-A38B-07,0.142361111111111,0.289473684210526,0.2,0.105882352941176,0.263665594855305,0.194444444444444,0.0,0.2,0.147368421052632,0.0847457627118644,0.0,0.538461538461538,0.0252100840336134,0.0,0.0888888888888889,0.0714285714285714,0.0,0.0476190476190476,0.258064516129032,0.0,0.0,0.241379310344828,0.0,0.4,0.0,0.121212121212121,0.195876288659794,0.333333333333333,0.0606060606060606,0.3,0.482142857142857,0.0344827586206897,0.0,0.0625,0.352941176470588,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.192307692307692,0.121212121212121,0.0769230769230769,0.09375,0.0227272727272727,0.0,0.0612244897959184,0.0,0.0,0.133333333333333,0.0,0.0909090909090909,0.0,0.3,0.134328358208955,0.0,0.0,0.166666666666667,0.428571428571429,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.0416666666666667,0.235294117647059,0.1,0,0.0,0.0,0.0,0.25,0.0,0.0277777777777778,0.0,0.121951219512195,0.0,0.214285714285714,0.0,0.666666666666667,0.0,0.0526315789473684,0.25,0.0,0.0
TCGA-DD-A1EF-01A-11R-A131-07,0.0173611111111111,0.197368421052632,0.133333333333333,0.152941176470588,0.0418006430868167,0.0,0.0,0.0,0.0631578947368421,0.0042372881355932,0.0,0.0,0.478991596638655,0.0,0.0666666666666667,0.05,0.0,0.0714285714285714,0.112903225806452,0.0,0.0,0.0,0.0,0.08,0.166666666666667,0.303030303030303,0.247422680412371,0.0,0.0303030303030303,0.2,0.0714285714285714,0.103448275862069,0.0769230769230769,0.1875,0.0,0.0,0.128205128205128,0.0,0.102564102564103,0.0,0.0,0.0,0.0769230769230769,0.141414141414141,0.230769230769231,0.09375,0.0227272727272727,0.0,0.122448979591837,0.0,0.0,0.0666666666666667,0.0,0.181818181818182,0.0,0.1,0.0223880597014925,0.142857142857143,0.0,0.0,0.0714285714285714,0.25,0.0,0.0,0.0,0.0833333333333333,0.0,0.2,0.4,0.290322580645161,0.0,0.111111111111111,0.0909090909090909,0.04,0.166666666666667,0.0,0.0,0.0769230769230769,0.0,0.0833333333333333,0.0,0.1,0,0.153846153846154,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0666666666666667,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.25
TCGA-DD-AACA-01A-11R-A41C-07,0.078125,0.276315789473684,0.0666666666666667,0.0705882352941176,0.0836012861736334,0.0,0.0,0.0,0.0842105263157895,0.13135593220339,0.2,0.0,0.571428571428571,0.19047619047619,0.0444444444444444,0.0857142857142857,0.0,0.261904761904762,0.0806451612903226,0.0,0.0,0.333333333333333,0.0,0.32,0.333333333333333,0.121212121212121,1.0,0.166666666666667,0.151515151515152,0.1,0.196428571428571,0.137931034482759,0.0,0.0,0.117647058823529,0.0,0.102564102564103,0.636363636363636,0.230769230769231,0.0,0.0,0.0,0.307692307692308,0.434343434343434,0.0,0.03125,0.0,0.0,0.0204081632653061,0.0,0.0,0.0666666666666667,0.0,0.0,0.141732283464567,0.2,0.0,0.0,0.0,0.166666666666667,0.142857142857143,0.166666666666667,0.111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0645161290322581,0.0,0.111111111111111,0.0909090909090909,0.12,0.0,0.0,0.0,0.153846153846154,0.2,0.166666666666667,0.235294117647059,0.1,0,0.0,0.0714285714285714,0.0,0.0,0.142857142857143,0.0092592592592592,0.0769230769230769,0.0,0.0666666666666667,0.142857142857143,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.25
TCGA-DD-A1EK-01A-11R-A213-07,0.131944444444444,0.0394736842105263,0.133333333333333,0.0,0.0707395498392283,0.0277777777777778,0.333333333333333,0.0,0.0315789473684211,0.152542372881356,0.0,0.0,0.0756302521008403,0.0,0.155555555555556,0.0071428571428571,0.0,0.0238095238095238,0.032258064516129,0.0,0.0,0.126436781609195,0.0,0.0,0.0,0.0909090909090909,0.103092783505155,0.0,0.0,0.0333333333333333,0.0178571428571429,0.344827586206897,0.0,0.125,0.0,0.0,0.0,0.181818181818182,0.0512820512820513,0.0,0.1,0.2,0.0769230769230769,0.0404040404040404,0.0,0.03125,0.0227272727272727,0.0,0.0612244897959184,0.0,0.0,0.0,0.181818181818182,0.0,0.0,0.2,0.0074626865671641,0.142857142857143,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333333333333,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.08,0.166666666666667,0.0,0.0,0.0,0.1,0.0416666666666667,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.0185185185185185,0.230769230769231,0.024390243902439,0.0666666666666667,0.0714285714285714,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0
TCGA-DD-AAEI-01A-11R-A41C-07,0.0190972222222222,0.0,0.0333333333333333,0.0235294117647059,0.0321543408360129,0.0277777777777778,0.0,0.1,0.0105263157894737,0.0169491525423729,0.0,0.0,0.420168067226891,0.0,0.133333333333333,0.0,0.0,0.0,0.0161290322580645,0.0526315789473684,0.0,0.0919540229885057,0.0,0.08,0.0,0.212121212121212,0.484536082474227,0.0,0.0303030303030303,0.0333333333333333,0.0535714285714286,0.103448275862069,0.0,0.125,0.0,0.0,0.0256410256410256,0.272727272727273,0.0,0.0,0.0,0.2,0.0,0.0404040404040404,0.0,0.0625,0.113636363636364,0.0,0.0,0.333333333333333,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0149253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.032258064516129,0.0,0.0,0.0,0.08,0.333333333333333,0.0,0.0,0.0,0.2,0.0416666666666667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0185185185185185,0.0,0.024390243902439,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DD-AADK-01A-11R-A41C-07,0.0659722222222222,0.171052631578947,0.1,0.270588235294118,0.067524115755627,0.0277777777777778,0.0,0.0,0.0842105263157895,0.13135593220339,0.0,0.153846153846154,0.100840336134454,0.0952380952380952,0.2,0.114285714285714,0.0,0.857142857142857,0.548387096774194,0.0526315789473684,0.0,0.367816091954023,0.0,0.08,0.0,0.272727272727273,0.0515463917525773,0.166666666666667,0.0303030303030303,0.333333333333333,0.196428571428571,0.137931034482759,0.0,0.0625,0.0588235294117647,0.0,0.0512820512820513,0.0909090909090909,0.0769230769230769,0.0,0.4,0.2,0.346153846153846,0.363636363636364,0.0,0.09375,0.0,0.0,0.204081632653061,0.0,0.0,0.0666666666666667,0.0909090909090909,0.181818181818182,0.0,0.0,0.104477611940299,0.0,0.0,0.166666666666667,0.0714285714285714,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161290322580645,0.0,0.111111111111111,0.363636363636364,0.04,0.333333333333333,0.0,0.0,0.153846153846154,0.4,0.0,0.117647058823529,0.4,0,0.0769230769230769,0.285714285714286,0.0,0.25,0.571428571428571,0.0740740740740741,0.384615384615385,0.0731707317073171,0.0,0.642857142857143,0.0,0.0,0.0,0.0,0.25,0.0,0.75
TCGA-2Y-A9H5-01A-11R-A38B-07,0.09375,0.460526315789474,0.1,0.164705882352941,0.067524115755627,0.0,0.333333333333333,0.3,0.0526315789473684,0.0889830508474576,0.0,0.153846153846154,0.235294117647059,0.0952380952380952,0.0888888888888889,0.0357142857142857,0.0,0.214285714285714,0.193548387096774,0.210526315789474,0.0,0.137931034482759,0.0,0.12,0.0,0.0606060606060606,0.134020618556701,0.333333333333333,0.0303030303030303,0.0666666666666667,0.142857142857143,0.103448275862069,0.153846153846154,0.125,0.0588235294117647,0.0,0.358974358974359,0.0,0.0,0.0,0.2,0.0,0.0384615384615385,0.222222222222222,0.0,0.21875,0.0,0.0,0.163265306122449,0.0,0.25,0.133333333333333,0.0,0.0909090909090909,0.0078740157480315,0.1,0.0298507462686567,0.0,0.0,0.5,0.214285714285714,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225806451612903,0.0,0.222222222222222,0.181818181818182,0.08,0.333333333333333,0.0,0.0,0.153846153846154,0.0,0.208333333333333,0.0588235294117647,0.4,0,0.230769230769231,0.357142857142857,0.0,0.25,0.0,0.037037037037037,0.153846153846154,0.0487804878048781,0.133333333333333,0.642857142857143,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0
TCGA-FV-A3I0-01A-11R-A22L-07,0.378472222222222,0.355263157894737,0.0,0.317647058823529,0.221864951768489,0.138888888888889,0.0,0.5,0.105263157894737,0.0084745762711864,0.8,0.153846153846154,0.361344537815126,0.0476190476190476,0.0888888888888889,0.0,0.0,0.0952380952380952,0.112903225806452,0.0,0.0,0.344827586206897,0.0,0.2,0.0,0.0606060606060606,0.0721649484536082,0.5,0.0,0.1,0.178571428571429,0.0,0.153846153846154,0.0,0.0,0.0,0.102564102564103,0.272727272727273,0.0256410256410256,0.25,0.0,0.0,0.192307692307692,0.191919191919192,0.230769230769231,0.0,0.0227272727272727,0.0,0.102040816326531,0.0,0.0,0.0,0.0,0.363636363636364,0.0,0.5,0.0149253731343284,0.0,0.0,0.166666666666667,0.142857142857143,0.166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0909090909090909,0.04,0.0,0.0,0.0,0.153846153846154,0.2,0.0833333333333333,0.117647058823529,0.1,0,0.153846153846154,0.0,0.0,0.0,0.0,0.0092592592592592,0.0,0.024390243902439,0.133333333333333,0.285714285714286,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.125
TCGA-CC-A7IL-01A-11R-A33R-07,0.0798611111111111,0.381578947368421,0.0666666666666667,0.0588235294117647,0.0996784565916399,0.0555555555555556,0.0,0.1,0.0421052631578947,0.122881355932203,0.0,0.0,0.277310924369748,0.142857142857143,0.0444444444444444,0.0642857142857143,0.0,0.142857142857143,0.129032258064516,0.0,0.5,0.64367816091954,0.0,0.08,0.333333333333333,0.303030303030303,0.0515463917525773,0.0,0.0909090909090909,0.233333333333333,0.196428571428571,0.0344827586206897,0.0,0.4375,0.0,0.166666666666667,0.358974358974359,0.363636363636364,0.102564102564103,0.0,0.2,0.2,0.0384615384615385,0.101010101010101,0.153846153846154,0.09375,0.0227272727272727,0.0,0.0612244897959184,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0298507462686567,0.0,0.0,0.0,0.0714285714285714,0.0,0.111111111111111,0.0,0.0,0.0833333333333333,0.0,0.2,0.0,0.032258064516129,0.333333333333333,0.0,0.0909090909090909,0.12,0.166666666666667,0.0,0.0,0.230769230769231,0.0,0.125,0.117647058823529,0.3,0,0.0,0.0,0.75,0.0,0.0,0.0092592592592592,0.615384615384615,0.0,0.2,0.0714285714285714,0.0,0.0,0.0,0.105263157894737,0.0,0.0,0.25
TCGA-DD-A115-01A-11R-A131-07,0.0486111111111111,0.0263157894736842,0.0666666666666667,0.0352941176470588,0.106109324758842,0.0,0.0,0.1,0.0842105263157895,0.0550847457627119,0.0,0.0,0.159663865546218,0.0,0.111111111111111,0.0214285714285714,0.0,0.0238095238095238,0.0483870967741935,0.0,0.0,0.264367816091954,0.0,0.0,0.166666666666667,0.151515151515152,0.103092783505155,0.166666666666667,0.0606060606060606,0.0666666666666667,0.0535714285714286,0.344827586206897,0.0,0.1875,0.0,0.0,0.0769230769230769,0.0909090909090909,0.0512820512820513,0.0,0.0,0.0,0.0384615384615385,0.0,0.0,0.03125,0.0454545454545455,0.0,0.0408163265306122,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.1,0.0149253731343284,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.5,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157894737,0.0,0.0,0.0
TCGA-2Y-A9GS-01A-12R-A38B-07,0.0850694444444444,0.289473684210526,0.0666666666666667,0.164705882352941,0.15112540192926,0.0555555555555556,0.0,0.2,0.0105263157894737,0.199152542372881,0.2,0.307692307692308,0.302521008403361,0.0476190476190476,0.0444444444444444,0.0357142857142857,0.0,0.0714285714285714,0.387096774193548,0.0526315789473684,0.0,0.195402298850575,0.0,0.0,0.0,0.212121212121212,0.0309278350515464,0.666666666666667,0.0303030303030303,0.0333333333333333,0.285714285714286,0.0,0.461538461538462,0.1875,0.0,0.166666666666667,0.0256410256410256,0.0,0.0256410256410256,0.0,0.4,0.0,0.0,0.191919191919192,0.0,0.375,0.0909090909090909,0.0,0.0408163265306122,0.333333333333333,0.5,0.133333333333333,0.272727272727273,0.0,0.015748031496063,0.4,0.0522388059701493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0645161290322581,0.0,0.0,0.181818181818182,0.12,0.166666666666667,0.0,0.0,0.0769230769230769,0.7,0.375,0.117647058823529,0.1,0,0.0769230769230769,0.142857142857143,0.25,0.25,0.142857142857143,0.0,0.230769230769231,0.0,0.0666666666666667,0.214285714285714,0.0,0.333333333333333,0.0,0.210526315789474,0.25,0.0,0.375
TCGA-ZP-A9CV-01A-11R-A38B-07,0.0416666666666667,0.105263157894737,0.333333333333333,0.0352941176470588,0.0771704180064309,0.0,0.0,0.0,0.0421052631578947,0.122881355932203,0.0,0.0,0.235294117647059,0.0,0.0666666666666667,0.05,0.0,0.0476190476190476,0.145161290322581,0.0,0.5,0.0919540229885057,0.0,0.08,0.166666666666667,0.0303030303030303,0.103092783505155,0.333333333333333,0.0,0.0666666666666667,0.107142857142857,0.0,0.0769230769230769,0.0625,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.153846153846154,0.0909090909090909,0.0,0.03125,0.181818181818182,0.0,0.0816326530612245,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0074626865671641,0.0,0.0,0.0,0.0714285714285714,0.0833333333333333,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0967741935483871,0.0,0.111111111111111,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0769230769230769,0.0714285714285714,0.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0666666666666667,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.333333333333333,0.0
TCGA-BC-A10Y-01A-11R-A131-07,0.21875,0.473684210526316,0.466666666666667,0.247058823529412,0.0385852090032154,0.0277777777777778,0.0,0.0,0.0736842105263158,0.127118644067797,0.6,0.230769230769231,0.361344537815126,0.0476190476190476,0.0222222222222222,0.207142857142857,0.0,0.0952380952380952,0.0645161290322581,0.0,0.0,0.149425287356322,0.285714285714286,0.0,0.0,0.151515151515152,0.206185567010309,0.166666666666667,0.0303030303030303,0.166666666666667,0.196428571428571,0.206896551724138,0.0,0.375,0.0,0.0,0.0512820512820513,0.0,0.0,0.0,0.1,0.4,0.115384615384615,0.313131313131313,0.0,0.3125,0.113636363636364,0.333333333333333,0.0204081632653061,0.0,0.0,0.333333333333333,0.0909090909090909,0.0909090909090909,0.0,0.1,0.0074626865671641,0.571428571428571,0.0,0.0,0.142857142857143,0.25,0.0,0.0,0.5,0.0833333333333333,0.125,0.2,0.0,0.129032258064516,0.0,0.111111111111111,0.0,0.04,0.0,0.0,0.0,0.384615384615385,0.2,0.0833333333333333,0.588235294117647,0.1,0,0.384615384615385,0.142857142857143,0.25,0.0,0.142857142857143,0.0185185185185185,0.0,0.0487804878048781,0.0,0.214285714285714,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.25
TCGA-DD-AACV-01A-11R-A41C-07,0.046875,0.394736842105263,0.0333333333333333,0.0588235294117647,0.0514469453376206,0.0277777777777778,0.0,0.1,0.0736842105263158,0.0508474576271186,0.0,0.0,0.0504201680672269,0.0952380952380952,0.0444444444444444,0.257142857142857,0.0,0.0,0.225806451612903,0.0,0.0,0.0459770114942529,0.0,0.0,0.0,0.0606060606060606,0.0412371134020619,0.166666666666667,0.0,0.366666666666667,0.107142857142857,0.172413793103448,0.0,0.125,0.0,0.0,0.358974358974359,0.0909090909090909,0.102564102564103,0.0,0.0,0.0,0.0,0.121212121212121,0.0769230769230769,0.25,0.0,0.333333333333333,0.0,0.0,0.0,0.0666666666666667,0.0,0.0909090909090909,0.031496062992126,0.2,0.0223880597014925,0.142857142857143,0.0,0.166666666666667,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.333333333333333,0.0,0.0,0.0769230769230769,0.3,0.0416666666666667,0.176470588235294,0.0,0,0.0,0.0,0.0,0.0,0.142857142857143,0.0092592592592592,0.153846153846154,0.0,0.0,0.285714285714286,0.0,0.666666666666667,0.0,0.0526315789473684,0.0,0.0,0.25
TCGA-DD-AADR-01A-11R-A41C-07,0.0642361111111111,0.0394736842105263,0.1,0.0235294117647059,0.0964630225080386,0.0,0.0,0.0,0.0105263157894737,0.266949152542373,0.0,0.0,0.0252100840336134,0.0952380952380952,0.0,0.0071428571428571,0.0,0.0714285714285714,0.0806451612903226,0.0,0.0,0.0919540229885057,0.0,0.04,0.333333333333333,0.515151515151515,0.185567010309278,0.166666666666667,0.0606060606060606,0.0,0.107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.115384615384615,0.0404040404040404,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
TCGA-DD-AACJ-01A-11R-A41C-07,0.0260416666666667,0.0789473684210526,0.1,0.0823529411764706,0.176848874598071,0.0,0.0,0.0,0.0315789473684211,0.0508474576271186,0.0,0.153846153846154,0.0756302521008403,0.0,0.0222222222222222,0.0857142857142857,0.0,0.0714285714285714,0.0967741935483871,0.0,0.0,0.298850574712644,0.0,0.2,0.166666666666667,0.242424242424242,0.216494845360825,0.0,0.0,0.133333333333333,0.267857142857143,0.0344827586206897,0.0,0.5625,0.0,0.0,0.0256410256410256,0.0,0.0,0.25,0.0,0.4,0.384615384615385,0.181818181818182,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.75,0.0666666666666667,0.0,0.0,0.0,0.0,0.0149253731343284,0.142857142857143,0.0,0.333333333333333,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.1,0.0,0.352941176470588,0.0,0,0.0,0.0,0.25,0.0,0.0,0.0092592592592592,0.153846153846154,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0
TCGA-BC-A10R-01A-11R-A131-07,0.25,0.197368421052632,0.233333333333333,0.129411764705882,0.273311897106109,0.0,0.0,0.0,0.0210526315789474,0.139830508474576,0.0,0.0,0.109243697478992,0.0476190476190476,0.155555555555556,0.0357142857142857,0.0,0.761904761904762,0.0483870967741935,0.105263157894737,0.5,0.0919540229885057,0.0,0.04,0.0,0.121212121212121,0.0206185567010309,0.166666666666667,0.0,0.133333333333333,0.25,0.206896551724138,0.0769230769230769,0.0625,0.0,0.166666666666667,0.0256410256410256,0.0909090909090909,0.0256410256410256,0.0,0.0,0.0,0.0384615384615385,0.151515151515152,0.384615384615385,0.46875,0.0227272727272727,0.0,0.102040816326531,0.0,0.0,0.266666666666667,0.0,0.0,0.015748031496063,0.1,0.0,0.571428571428571,0.0,0.0,0.0714285714285714,0.166666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0645161290322581,0.0,0.0,0.272727272727273,0.04,0.0,0.0,0.0,0.0769230769230769,0.0,0.0416666666666667,0.0588235294117647,0.0,0,0.0,0.142857142857143,0.0,0.0,0.142857142857143,0.0185185185185185,0.230769230769231,0.024390243902439,0.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DD-A113-01A-11R-A131-07,0.0451388888888889,0.394736842105263,0.0666666666666667,0.0588235294117647,0.0836012861736334,0.0833333333333333,0.0,0.0,0.0315789473684211,0.0805084745762712,0.2,0.153846153846154,0.46218487394958,0.0476190476190476,0.222222222222222,0.0071428571428571,0.0,0.0,0.193548387096774,0.0526315789473684,0.0,0.298850574712644,0.0,0.04,0.166666666666667,0.151515151515152,0.0206185567010309,0.0,0.181818181818182,0.233333333333333,0.0892857142857143,0.344827586206897,0.0,0.1875,0.0,0.0,0.0256410256410256,1.0,0.230769230769231,0.0,0.0,0.0,0.0384615384615385,0.242424242424242,0.0769230769230769,0.75,0.0454545454545455,0.0,0.0816326530612245,0.0,0.25,0.0,0.0,0.0909090909090909,0.0,0.1,0.313432835820896,0.0,0.0,0.166666666666667,0.142857142857143,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645161290322581,0.0,0.333333333333333,0.181818181818182,0.04,0.166666666666667,0.0,0.0,0.0,0.2,0.125,0.0,0.2,0,0.153846153846154,0.0,0.5,0.25,0.142857142857143,0.0185185185185185,0.0,0.024390243902439,0.2,0.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.625
TCGA-BC-A10Q-01A-11R-A131-07,0.168402777777778,0.210526315789474,0.6,0.105882352941176,0.0868167202572347,0.138888888888889,0.0,0.0,0.0105263157894737,0.0042372881355932,0.0,0.0,0.294117647058824,0.0476190476190476,1.0,0.0142857142857143,0.0,0.0,0.0161290322580645,0.0,0.5,0.0919540229885057,0.0,0.04,0.166666666666667,0.0303030303030303,0.649484536082474,0.166666666666667,0.0303030303030303,0.0,0.0714285714285714,0.172413793103448,0.0,0.0625,0.0,0.0,0.0769230769230769,0.0,0.0256410256410256,0.0,0.0,0.0,0.153846153846154,0.383838383838384,0.230769230769231,0.125,0.0681818181818182,0.0,0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970149253731343,0.0,0.0,0.166666666666667,0.357142857142857,0.0,0.111111111111111,0.5,0.0,0.0,0.0,0.0,0.2,0.0967741935483871,0.0,0.111111111111111,0.0,0.08,0.166666666666667,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1,1,0.0769230769230769,0.0,0.0,0.0,0.285714285714286,0.0185185185185185,0.0,0.0731707317073171,0.0,0.428571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.125
TCGA-DD-AAVW-01A-11R-A41C-07,0.0260416666666667,0.263157894736842,0.2,0.0941176470588235,0.0996784565916399,0.0,0.0,0.1,0.0210526315789474,0.177966101694915,0.0,0.0,0.151260504201681,0.0476190476190476,0.177777777777778,0.0214285714285714,0.0,0.0952380952380952,0.032258064516129,0.0,0.0,0.0919540229885057,0.0,0.04,0.166666666666667,0.121212121212121,0.0206185567010309,0.166666666666667,0.0,0.0333333333333333,0.142857142857143,0.103448275862069,0.0,0.0625,0.0,0.0,0.256410256410256,0.0,0.128205128205128,0.0,0.0,0.0,0.192307692307692,0.121212121212121,0.307692307692308,0.4375,0.0909090909090909,0.0,0.102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0895522388059701,0.0,0.0,0.166666666666667,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0967741935483871,0.0,0.444444444444444,0.0909090909090909,0.16,0.0,0.0,0.0,0.230769230769231,0.2,0.0833333333333333,0.0588235294117647,0.0,0,0.0,0.214285714285714,0.25,0.0,0.285714285714286,0.0092592592592592,0.461538461538462,0.024390243902439,0.2,0.0714285714285714,0.0,0.0,0.0,0.210526315789474,0.0,0.0,0.25
TCGA-2Y-A9H3-01A-11R-A38B-07,0.161458333333333,0.0131578947368421,0.0,0.0470588235294118,0.186495176848875,0.0,0.0,0.0,0.0,0.0296610169491525,0.0,0.0769230769230769,0.0,0.0,0.0222222222222222,0.0071428571428571,0.0,0.214285714285714,0.354838709677419,0.0,0.0,0.0919540229885057,0.0,0.08,0.166666666666667,0.181818181818182,0.0,0.0,0.0,0.0,0.214285714285714,0.0,0.153846153846154,0.0,0.0588235294117647,0.166666666666667,0.0,0.454545454545455,0.0,0.0,0.0,0.0,0.0384615384615385,0.151515151515152,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0074626865671641,0.0,0.0,0.333333333333333,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
