,MIR1244.4,MIR5692C2,MIR5572,MIR5587,MIR635,MIR186,MIR6772,MIR4263,MIR5195,MIR4489,MIR1244.3,MIR4664,MIR3189,MIR429,MIR647,MIR4538,MIR573,MIR4537,MIR3682,MIR4539,MIR6739,MIR3162,MIR3124,MIR5581,MIR6503,MIR582,MIR4671,MIR5087,MIR3178,MIR6512,MIR4442,MIR200A,MIR570,MIR4477B,MIR3135B,MIR3972,MIR4292,MIR559,MIR4645,MIR25,MIR2909,MIR4526,MIR708,MIR589,MIR3929,MIR3193,MIR3186,MIR145,MIR219A1,MIR126,MIR548I2,MIR4635,MIR4728,MIR100,MIR6071,MIR4652,MIR3685,MIR320B2,MIR4685,MIR6797,MIR3662,MIR6514,MIR4257,MIR3197,MIR5010,MIR221,MIR3153,MIR378J,MIR6835,MIR3942,MIR3616,MIR93,MIR4653,MIR5684,MIR4782,MIR4457,MIR320E,MIR193A,MIR3909,MIR4768,MIR548AT,MIR590,MIR7111,MIR4648,MIR4260,MIR23B,MIR1276,MIR3671,MIR5089,MIR567,MIR3149,MIR6129,MIR200B,AL513534.1,MIR4483,MIR6812,MIR6753,MIR5188,MIR6819,MIR659
TCGA-78-8648-01A-11R-2403-07,0.0631768953068592,0,0,0,0.177777777777778,0.0594059405940594,0.036697247706422,0.0169491525423729,0.0416666666666667,0,0.0515759312320917,0.0294117647058824,0.0337423312883436,0.0212765957446809,0.0611353711790393,0.173913043478261,0.0298507462686567,0.203125,0.0123456790123457,0.227941176470588,0,0,0.153846153846154,0,0.1,0,0,0,0.222222222222222,0.166666666666667,0.12,0,0.019538188277087,0.0163934426229508,0,0,0.0490196078431373,0.0350877192982456,0.0689655172413793,0.0354609929078014,0,0,0,0.228571428571429,0,0,0,0,0,0.037037037037037,0,0.196078431372549,0.037037037037037,0,0,0,0.0285714285714286,0.0476190476190476,0.0769230769230769,0,0,0,0.111111111111111,0,0.2,0.028169014084507,0.0689655172413793,0.108108108108108,0.0333333333333333,0,0,0,0.0297029702970297,0,0,0,0,0,0,0,0.125,0.0327868852459016,0.08,0,0,0.0144927536231884,0,0.235294117647059,0,0,0.0769230769230769,0,0,0.0759493670886076,0.0909090909090909,0,0.0769230769230769,0,0.125,0
TCGA-78-7535-01A-11R-2066-07,0.981949458483754,0,0,0,0.0388888888888889,0.0495049504950495,0.073394495412844,0.0734463276836158,0,0.857142857142857,0.435530085959885,0.0147058823529412,0,0.141843971631206,0.14410480349345,0,0.0895522388059701,0.015625,0.580246913580247,0.0220588235294118,0.03125,0,0.192307692307692,0,0.1,0,0.111111111111111,0,0,0,0,0.0138888888888889,0.0710479573712256,0.0327868852459016,0.111111111111111,0,0.137254901960784,0.12280701754386,0.0344827586206897,0.24113475177305,0,0,0,1,0,0,0.04,0,0,0.037037037037037,0,0.0392156862745098,0.111111111111111,0,0.177083333333333,0,0.219047619047619,0.142857142857143,0.153846153846154,0.107142857142857,0,0.142857142857143,0,0,0.04,0.028169014084507,0.0689655172413793,0.027027027027027,0.0333333333333333,0.333333333333333,0,0.222222222222222,0.158415841584158,0,0.375,0.5,0.789473684210526,0,0.142857142857143,0.91588785046729,0,0.0327868852459016,0.28,0.111111111111111,0,0.0144927536231884,0,0.117647058823529,0,0,0.0769230769230769,0,0.0967741935483871,0.10126582278481,0,0.3,0.179487179487179,0,0,0.305555555555556
TCGA-55-6986-01A-11R-1949-07,0.115523465703971,0.0416666666666667,0,0.217391304347826,0.1,0.0594059405940594,0.0275229357798165,0.0451977401129944,0.104166666666667,0,0.0744985673352436,0.0919117647058824,0.0429447852760736,0.0283687943262411,0.0174672489082969,0.0289855072463768,0.119402985074627,0.03125,0.037037037037037,0.0367647058823529,0.0625,0,0.153846153846154,0,0.15,0,0,0,0.222222222222222,0,0.04,0.0416666666666667,0.0124333925399645,0.0327868852459016,0.037037037037037,0,0.0294117647058824,0.0350877192982456,0.344827586206897,0.0425531914893617,0,0,0,0.171428571428571,0,0,0.04,0,0.024390243902439,0.0074074074074074,0.0833333333333333,0,0,0,0,0,0.0952380952380952,0.0476190476190476,0,0.0714285714285714,0,0,0.0555555555555556,0.0909090909090909,0,0.0563380281690141,0.103448275862069,0.108108108108108,0.0666666666666667,0.0833333333333333,0.0666666666666667,0.166666666666667,0,0,0.125,0,0.210526315789474,0,0.142857142857143,0,0.125,0.0983606557377049,0.04,0,0,0.0144927536231884,0,0,0,0,0,0,0,0.164556962025316,0,0,0,0,0.0625,0.0555555555555556
TCGA-50-5932-01A-11R-1755-07,0.182310469314079,0.125,0,0,0.0722222222222222,0.0495049504950495,0.0275229357798165,0.107344632768362,0.104166666666667,0,0.120343839541547,0.0955882352941176,0.0245398773006135,0.0212765957446809,0.0567685589519651,0.0144927536231884,0.26865671641791,0,0.0246913580246914,0,0.03125,0,0.115384615384615,0.025,0,0,0,0,0,0.333333333333333,0.32,0.0138888888888889,0.0088809946714032,0,0,0,0.0784313725490196,0.192982456140351,0,0.0567375886524823,0,0,0,0.142857142857143,0,0,0.04,0.0192307692307692,0,0.0222222222222222,0,0.0588235294117647,0.0740740740740741,0,0.0729166666666667,0,0.0666666666666667,0.0952380952380952,0.0769230769230769,0.0357142857142857,0.111111111111111,0,0.0555555555555556,0,0,0.0140845070422535,0,0.108108108108108,0.0333333333333333,0.0833333333333333,0,0.0555555555555556,0.0396039603960396,0,0,0,0.105263157894737,0,0,0,0,0.0655737704918033,0.08,0,0,0,0,0.0588235294117647,0,0,0.0769230769230769,0,0.032258064516129,0.151898734177215,0,0.1,0.0256410256410256,0,0,0.0833333333333333
TCGA-44-3917-01A-01R-A278-07,0.0722021660649819,1,0,0.347826086956522,0.144444444444444,0.376237623762376,0,0.0790960451977401,0.0833333333333333,0,0.0372492836676218,0.0477941176470588,0.0061349693251533,0.0070921985815602,0.0087336244541484,0.0289855072463768,0.0746268656716418,0,0.037037037037037,0.0220588235294118,0.09375,1,0.153846153846154,0.1,0,1,0,0,0,0,0.08,0.0138888888888889,0.0426287744227353,0.0491803278688525,0,0,0.176470588235294,0.210526315789474,0,0.156028368794326,0,0,0.333333333333333,0.114285714285714,0.4,0,0.24,0.115384615384615,0.121951219512195,0.0296296296296296,0,0.0392156862745098,0,0,0,1,0.0095238095238095,0.761904761904762,0,0.25,0.444444444444444,0,0.166666666666667,0,0,0,0,0.189189189189189,0,0.5,0,0.111111111111111,0,0.4,1,0,0,0,0,0,1,0.131147540983607,0.76,0.333333333333333,0.105263157894737,0.0579710144927536,0.25,0.294117647058824,0,0,0.153846153846154,0,0,0.607594936708861,0.212121212121212,0.2,0.230769230769231,0.08,0,0.0555555555555556
TCGA-62-A46Y-01A-11R-A24H-07,0.128158844765343,0.0833333333333333,0,0.304347826086957,0.161111111111111,0.257425742574257,0.119266055045872,0.0847457627118644,0.0416666666666667,0.0952380952380952,0.0888252148997135,0.0625,0.0552147239263804,0.163120567375887,0.122270742358079,0.0579710144927536,0.0746268656716418,0.0625,0.259259259259259,0.0147058823529412,0.125,0,0.230769230769231,0.1,0.45,0,0,0.166666666666667,0.444444444444444,0,0,0.277777777777778,0.0213143872113677,0.0983606557377049,0,0,0.147058823529412,0.192982456140351,0,0.24822695035461,0,0,0,0.314285714285714,0,0,0.04,0.173076923076923,0.121951219512195,0.0074074074074074,0.0833333333333333,0.0261437908496732,0.037037037037037,1,0.0104166666666667,0,0.2,0.0476190476190476,0.307692307692308,0,0,0,0.333333333333333,0.181818181818182,0.2,0.140845070422535,0.137931034482759,0.297297297297297,0.0666666666666667,0.25,0,0.166666666666667,0.257425742574257,0,0,0,0.0526315789473684,0.25,0.142857142857143,0.0747663551401869,0,0.262295081967213,0.04,0,0,0.0869565217391304,0,0.294117647058824,0,0,0.0769230769230769,0,0.387096774193548,0.278481012658228,0.121212121212121,0.2,0.0769230769230769,0,0.0625,0.222222222222222
TCGA-55-7910-01A-11R-2170-07,0.120938628158845,0,0.0022779043280182,0.130434782608696,0.0722222222222222,0.128712871287129,0.0642201834862385,0.0338983050847458,0.0208333333333333,0.0952380952380952,0.117478510028653,0.0110294117647059,0.0337423312883436,0.0212765957446809,0.375545851528384,0.0144927536231884,0.0447761194029851,0,0.111111111111111,0.0073529411764705,0.21875,0,0.0769230769230769,0.05,0,0,0.222222222222222,0,0,0,0,0.0138888888888889,0.0568383658969805,0.0327868852459016,0,0,0.0980392156862745,0.403508771929825,0.0344827586206897,0.0921985815602837,0.5,0.5,0,0.0857142857142857,0,0,0.04,0.0576923076923077,0,0,0,0.0261437908496732,0.0740740740740741,0,0.0104166666666667,0,0.247619047619048,0.380952380952381,0.0769230769230769,0.285714285714286,0.333333333333333,0.142857142857143,0,0,0,0.0422535211267606,0.137931034482759,0.27027027027027,0.0333333333333333,0.166666666666667,0.0666666666666667,0.0555555555555556,0.099009900990099,0.2,0.125,0,0.105263157894737,0,0.142857142857143,0.0280373831775701,0,0.0983606557377049,0.2,0.111111111111111,0.0526315789473684,0.0144927536231884,0.75,0,0,0.0666666666666667,0.0769230769230769,0.333333333333333,0,0.253164556962025,0.333333333333333,0.5,0.282051282051282,0,0.25,0.0555555555555556
TCGA-75-7027-01A-11R-1949-07,0.550541516245487,0.0416666666666667,0.0091116173120728,0.347826086956522,0.161111111111111,0.158415841584158,0.165137614678899,0.163841807909605,0.145833333333333,0.0476190476190476,0.383954154727794,0.132352941176471,0.0153374233128834,0.0709219858156028,0.161572052401747,0.0579710144927536,0.656716417910448,0,0.259259259259259,0.0588235294117647,0.28125,0.333333333333333,0.269230769230769,0.025,0,0,0.333333333333333,0.333333333333333,0,0.166666666666667,0.12,0.0555555555555556,0.088809946714032,0.114754098360656,0,0,0.284313725490196,0.824561403508772,0.206896551724138,0.156028368794326,0,0,0.111111111111111,0.228571428571429,0,0.285714285714286,0.28,0.0769230769230769,0.0731707317073171,0.0074074074074074,0,0.0457516339869281,0,0,0.0208333333333333,0,0.352380952380952,0.238095238095238,0.384615384615385,0.464285714285714,0.111111111111111,0,0.0555555555555556,0.0909090909090909,0.16,0.0563380281690141,0.172413793103448,0.297297297297297,0.333333333333333,0.0833333333333333,0,0.166666666666667,0.326732673267327,0,0.625,0,0.894736842105263,0.25,0.285714285714286,0,0,0.180327868852459,0.36,0.222222222222222,0.105263157894737,0,0.75,0.0588235294117647,0,0.0666666666666667,0.307692307692308,0.333333333333333,0.0645161290322581,0.582278481012658,0,0.3,0.41025641025641,0.04,0.5625,0
TCGA-49-4505-01A-01R-1206-07,0.413357400722022,0,0,0,0.277777777777778,0.128712871287129,0.0642201834862385,0.15819209039548,0.0833333333333333,0.0952380952380952,0.163323782234957,0.0404411764705882,0.00920245398773,0.0851063829787234,0.0349344978165939,0.0144927536231884,0.26865671641791,0.078125,0.320987654320988,0.0735294117647059,0,0,0.153846153846154,0.1,0,0,0.111111111111111,0,0.222222222222222,0.333333333333333,0.2,0.180555555555556,0.0088809946714032,0.114754098360656,0.111111111111111,0,0.0980392156862745,0.12280701754386,0.103448275862069,0.127659574468085,0,0,0,0.371428571428571,0,0,0,0,0.146341463414634,0.0518518518518519,0,0.0588235294117647,0.148148148148148,0,0.0104166666666667,0,0.180952380952381,0.142857142857143,0.0769230769230769,0.142857142857143,0,0.285714285714286,0.111111111111111,0.0909090909090909,0,0.267605633802817,0.137931034482759,0.243243243243243,0.0333333333333333,0.0833333333333333,0.0666666666666667,0.388888888888889,0.396039603960396,0,0,0,0.263157894736842,0.125,0,0.327102803738318,0.125,0.180327868852459,0.36,0,0,0.130434782608696,0,0.117647058823529,0,0,0.0769230769230769,0,0.161290322580645,0.0253164556962025,0.181818181818182,0.2,0.0512820512820513,0,0.4375,0.0833333333333333
TCGA-55-1592-01A-01R-0946-07,0.164259927797834,0,0,0.304347826086957,0.333333333333333,0.465346534653465,0.201834862385321,0.0395480225988701,0.0208333333333333,0.380952380952381,0.177650429799427,0.121323529411765,0.159509202453988,0.127659574468085,0.248908296943231,0.0869565217391304,0.208955223880597,0.171875,0.172839506172839,0.0147058823529412,0.125,0.333333333333333,0.192307692307692,0.2,0,0,0,1,0.111111111111111,0.166666666666667,0.4,0.0138888888888889,0.103019538188277,0.442622950819672,0,0,0.176470588235294,0.280701754385965,0.241379310344828,0.333333333333333,0,0.5,0.222222222222222,0.114285714285714,0,0,0.2,0.25,0.170731707317073,0.037037037037037,0.25,0.0457516339869281,0.777777777777778,0,0.03125,0,0.161904761904762,0.428571428571429,0.230769230769231,0.142857142857143,0.111111111111111,0,0.333333333333333,0,0.72,0.253521126760563,0.0344827586206897,0.621621621621622,0.133333333333333,0.416666666666667,0.333333333333333,0.611111111111111,0.485148514851485,0,0.375,0,0.315789473684211,0,0,0.0934579439252336,0.25,0.278688524590164,0.28,0.111111111111111,0,0.0289855072463768,0.25,0.235294117647059,0,0,0,0,0.032258064516129,0.215189873417722,0.333333333333333,0,0.230769230769231,0.12,0.3125,0.111111111111111
TCGA-05-4397-01A-01R-1206-07,0.371841155234657,0,0,0.0869565217391304,0.611111111111111,0.188118811881188,0.0458715596330275,0.203389830508475,0.0208333333333333,0.285714285714286,0.277936962750716,0.0625,0.0061349693251533,0.0070921985815602,0.432314410480349,0,0.0746268656716418,0,0.975308641975309,0,0.28125,0,0.730769230769231,0.15,0.1,0,0,0.166666666666667,0.333333333333333,0.666666666666667,0.08,0,0.316163410301954,0.131147540983607,0,0.0909090909090909,1,0.140350877192982,0.0689655172413793,0.425531914893617,0.5,0.5,0,0,0,0,0.08,0,0.0731707317073171,0.0074074074074074,0,0.0261437908496732,0.037037037037037,0,0.0104166666666667,0,0.0952380952380952,0.142857142857143,0.153846153846154,0.0357142857142857,0,0,0.111111111111111,0.545454545454545,0.56,0.0422535211267606,0.137931034482759,0.216216216216216,0.333333333333333,0.25,0.133333333333333,0.444444444444444,0.0693069306930693,0.2,0,0,0.157894736842105,0.625,0.142857142857143,0.0373831775700935,0.125,0.245901639344262,0.12,0,0,0,0,0.352941176470588,0,0,0.0769230769230769,0,0,0.0632911392405063,0.151515151515152,0.2,0.205128205128205,0.2,0,0.305555555555556
TCGA-44-2665-01A-01R-0946-07,0.075812274368231,0,0,0.130434782608696,0.244444444444444,0.138613861386139,0.055045871559633,0.0621468926553672,0,0.285714285714286,0.0974212034383954,0.0294117647058824,0.0429447852760736,0.106382978723404,0.122270742358079,0.0144927536231884,0.0895522388059701,0,0.0987654320987654,0,0.125,0,0.269230769230769,0.1,0,0,0.222222222222222,0.0833333333333333,0.555555555555556,0.166666666666667,0.08,0.0833333333333333,0.0284191829484902,0.0163934426229508,0.592592592592593,0,0.0882352941176471,0.0350877192982456,0.379310344827586,0.0567375886524823,0.5,0,0.111111111111111,0.142857142857143,0,0,0.04,0.115384615384615,0.0487804878048781,0.0148148148148148,0,0.137254901960784,0,0,0,0,0.171428571428571,0.142857142857143,0.384615384615385,0.25,0.111111111111111,0,0.111111111111111,0,0.12,0.169014084507042,0.0689655172413793,0.135135135135135,0.0333333333333333,0,0.0666666666666667,0,0.108910891089109,0,0.125,0,0.157894736842105,0,0.142857142857143,0.130841121495327,0.125,0.0983606557377049,0.2,0,0.157894736842105,0.0869565217391304,0.5,0.294117647058824,0,0,0.0769230769230769,0.333333333333333,0.032258064516129,0.151898734177215,0.121212121212121,0,0.205128205128205,0,0.0625,0.138888888888889
TCGA-86-8359-01A-11R-2326-07,0.13898916967509,0,0.041002277904328,0.0869565217391304,0.05,0.0198019801980198,0.0275229357798165,0.0903954802259887,0.0208333333333333,0.0952380952380952,0.0859598853868195,0.0772058823529412,0.0061349693251533,0.0283687943262411,0.104803493449782,0.0579710144927536,0,0,0.308641975308642,0.0073529411764705,0.0625,0,0.230769230769231,0,0,0,0.111111111111111,0.0833333333333333,0,0,0,0.0416666666666667,0.0213143872113677,0.0327868852459016,0,0,0.166666666666667,0.140350877192982,0,0.0212765957446809,0,0.5,0,0.142857142857143,0,0,0.04,0.0384615384615385,0.0487804878048781,0.0296296296296296,0,0.0065359477124183,0,0,0.0208333333333333,0.03125,0.019047619047619,0,0.153846153846154,0.142857142857143,0.222222222222222,0,0,0.0909090909090909,0.16,0.0140845070422535,0,0,0.1,0.0833333333333333,0,0,0.0693069306930693,0,0.125,0,0,0,0.142857142857143,0.0280373831775701,0,0,0.04,0,0.105263157894737,0,0,0.0588235294117647,0,0,0.0769230769230769,0,0.032258064516129,0.0886075949367089,0,0,0.230769230769231,0,0.0625,0
TCGA-75-6212-01A-11R-1755-07,0.0884476534296029,0,0,0,0.0666666666666667,0.0891089108910891,0.018348623853211,0.0169491525423729,0.229166666666667,0.0952380952380952,0.0487106017191977,0.0073529411764705,0.0184049079754601,0.0283687943262411,0.0305676855895196,0,0.0298507462686567,0,0.037037037037037,0.0073529411764705,0.03125,0,0.0384615384615385,0.025,0,0,0,0,0,0.166666666666667,0.04,0.0138888888888889,0.0053285968028419,0.0491803278688525,0.037037037037037,0,0.0294117647058824,0.0350877192982456,0,0.0567375886524823,0,0,0,0,0,0,0.04,0,0,0,0,0.0130718954248366,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0.0540540540540541,0,0.0833333333333333,0,0.0555555555555556,0,0,0,0,0.157894736842105,0,0.142857142857143,0,0,0,0.04,0,0.0526315789473684,0,0,0,0,0,0,0,0,0.0253164556962025,0,0,0.0512820512820513,0,0,0.0833333333333333
TCGA-44-3396-01A-01R-1206-07,0.305054151624549,0,0,0.478260869565217,0.605555555555556,0.257425742574257,0.220183486238532,0.0790960451977401,0.0416666666666667,0.476190476190476,0.146131805157593,0.117647058823529,0.159509202453988,0.0567375886524823,0.192139737991266,0.159420289855072,0.194029850746269,0.40625,0.283950617283951,0.286764705882353,0.15625,0,0.269230769230769,0.175,0.25,0,0,0,0.777777777777778,0,0.2,0,0.13854351687389,0.426229508196721,0,0,0.372549019607843,0.157894736842105,0.310344827586207,0.418439716312057,0,0,0,0.257142857142857,0,0.142857142857143,0,0.25,0.0487804878048781,0.0074074074074074,0,0.117647058823529,0.518518518518518,0,0,0,0.238095238095238,0.142857142857143,0.461538461538462,0.321428571428571,0.333333333333333,0.714285714285714,0.388888888888889,0.272727272727273,0.4,0.197183098591549,0.0344827586206897,0.405405405405405,0.166666666666667,0.416666666666667,0,0.222222222222222,0.227722772277228,0,0.375,0,0.526315789473684,0,0.285714285714286,0.0841121495327103,0.125,0.39344262295082,0.36,0.333333333333333,0.157894736842105,0.0144927536231884,0.25,0.411764705882353,0.0909090909090909,0.0666666666666667,0.153846153846154,0,0.032258064516129,0.20253164556962,0.0303030303030303,0.1,0.487179487179487,0.12,0.25,0.472222222222222
TCGA-62-8397-01A-11R-2326-07,0.0505415162454874,0,0,0,0.0277777777777778,0.0297029702970297,0.0091743119266055,0.0451977401129944,0,0.0476190476190476,0.0143266475644699,0.0220588235294118,0.0276073619631902,0.0212765957446809,0.0524017467248908,0,0.0746268656716418,0.015625,0.0246913580246914,0.0147058823529412,0.03125,0,0.0384615384615385,0.025,0.15,0,0.111111111111111,0,0.111111111111111,0,0,0.0138888888888889,0.0035523978685612,0,0,0,0.0392156862745098,0.0175438596491228,0.0344827586206897,0.0283687943262411,0,0,0,0.171428571428571,0,0,0.32,0,0.024390243902439,0.0222222222222222,0,0.0261437908496732,0,0,0,0,0.019047619047619,0,0.0769230769230769,0.0357142857142857,0,0,0,0,0.04,0.0422535211267606,0.0344827586206897,0,0,0.0833333333333333,0,0.0555555555555556,0.0099009900990099,0,0,0,0.105263157894737,0,0,0,0,0.0327868852459016,0.04,0,0,0,0,0,0,0.0666666666666667,0.307692307692308,0.333333333333333,0.032258064516129,0.0379746835443038,0,0,0.0256410256410256,0,0.0625,0.0277777777777778
TCGA-J2-A4AG-01A-11R-A24H-07,0.108303249097473,0.0416666666666667,0,0.434782608695652,0.138888888888889,0.227722772277228,0.110091743119266,0.112994350282486,0.145833333333333,0.19047619047619,0.0458452722063037,0.0588235294117647,0.542944785276074,0.0567375886524823,0.0698689956331878,0.144927536231884,0.104477611940299,0.15625,0.185185185185185,0.0220588235294118,0.03125,0,0.0384615384615385,0.175,0.05,0,0.333333333333333,0,0,0,0.16,0.0694444444444444,0.0763765541740675,0.0655737704918033,0.481481481481481,0,0.107843137254902,0.228070175438596,0,0.0638297872340425,0,0,0.111111111111111,0.0571428571428571,0,0,0,0.0192307692307692,0.024390243902439,0.0592592592592593,0,0.065359477124183,0.185185185185185,0,0.0104166666666667,0,0.295238095238095,0.142857142857143,0.0769230769230769,0.142857142857143,0.111111111111111,0,0.222222222222222,0,0.32,0.225352112676056,0,0.162162162162162,0.0666666666666667,0,0,0.111111111111111,0.118811881188119,0,0,0,0.157894736842105,0.125,0.428571428571429,0.0841121495327103,0,0.0983606557377049,0.04,0,0.157894736842105,0.188405797101449,1,0.705882352941177,0,0.4,0,0.333333333333333,0.0967741935483871,0.177215189873418,0,0.2,0.358974358974359,0.12,0.125,0
TCGA-78-7152-01A-11R-2039-07,0.0722021660649819,0,0,0,0.0388888888888889,0.0396039603960396,0.0091743119266055,0.0508474576271186,0.0208333333333333,0.0476190476190476,0.0630372492836676,0.0514705882352941,0.0030674846625766,0.0212765957446809,0.0262008733624454,0.0289855072463768,0.0597014925373134,0.015625,0.0246913580246914,0.0367647058823529,0,0,0.0769230769230769,0,0,0,0,0.0833333333333333,0,0,0.04,0.0277777777777778,0.0071047957371225,0.0163934426229508,0,0,0.0588235294117647,0.0526315789473684,0.0344827586206897,0,0,0,0,0.171428571428571,0,0,0,0,0.024390243902439,0.0148148148148148,0,0,0,0,0.0104166666666667,0,0.0285714285714286,0.0476190476190476,0.0769230769230769,0,0,0,0,0,0.04,0,0.0344827586206897,0.0810810810810811,0.0333333333333333,0,0,0,0.0396039603960396,0,0,0,0.157894736842105,0,0,0,0.125,0.0163934426229508,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.0253164556962025,0,0,0,0,0.0625,0
TCGA-64-5775-01A-01R-1628-07,0.205776173285199,0,0,0.173913043478261,0.0277777777777778,0.108910891089109,0,0.0112994350282486,0,0,0.114613180515759,0.0110294117647059,0,0,0.0174672489082969,0,0.0298507462686567,0,0.0740740740740741,0,0,0,0,0.1,0,0,0,0,0,0,0.44,0,0.0053285968028419,0.60655737704918,0,0,0.0392156862745098,0,0,0.0212765957446809,0,0,0.333333333333333,0.114285714285714,0,0,0.04,0.0192307692307692,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0.222222222222222,0.142857142857143,0,0,0.12,0.112676056338028,0.0344827586206897,0.027027027027027,0,0,0,0.166666666666667,0.0396039603960396,0,0,0,0.157894736842105,0.375,0,0,0,0.0327868852459016,0.04,0,0,0,0,0,0.0909090909090909,0,0.0769230769230769,0,0,0.0379746835443038,0,0,0,0,0,0.0277777777777778
TCGA-78-7153-01A-11R-2039-07,0.176895306859206,0.0416666666666667,0,0,0.0444444444444444,0.0495049504950495,0,0.0508474576271186,0,0.0476190476190476,0.128939828080229,0.143382352941176,0.0061349693251533,0.0425531914893617,0.091703056768559,0,0.0746268656716418,0.015625,0.0123456790123457,0,0.0625,0,0.0769230769230769,0,0.05,0,0.111111111111111,0,0,0.333333333333333,0.08,0.0277777777777778,0.0106571936056838,0.0491803278688525,0,0,0.147058823529412,0.0526315789473684,0,0.049645390070922,0,0,0,0.0857142857142857,0,0,0.04,0.0192307692307692,0.024390243902439,0,0,0.0065359477124183,0.0740740740740741,0,0.0104166666666667,0,0.0571428571428571,0.0952380952380952,0.0769230769230769,0.0714285714285714,0,0,0,0,0.04,0,0.0344827586206897,0.0810810810810811,0,0,0,0,0.0495049504950495,0,0,0,0.157894736842105,0.125,0,0.0934579439252336,0.25,0.0491803278688525,0.12,0.111111111111111,0.0526315789473684,0,0.25,0.117647058823529,0,0.133333333333333,0.0769230769230769,0,0,0.0506329113924051,0,0,0.0256410256410256,0,0,0.0555555555555556
TCGA-78-7149-01A-11R-2039-07,0.256317689530686,0.0416666666666667,0,0,0.0722222222222222,0.0693069306930693,0.0642201834862385,0.0847457627118644,0.0625,0.142857142857143,0.203438395415473,0.0404411764705882,0.00920245398773,0.049645390070922,0.0611353711790393,0.0144927536231884,0.194029850746269,0,0.148148148148148,0.0073529411764705,0.0625,0,0.307692307692308,0,0.05,0,0,0,0.111111111111111,0.166666666666667,0,0,0.0088809946714032,0.0819672131147541,0,0,0.0392156862745098,0.175438596491228,0.103448275862069,0.0354609929078014,0,0,0,0.114285714285714,0,0,0.08,0.0769230769230769,0.0731707317073171,0.0814814814814815,0.0833333333333333,0,0,0,0,0,0.161904761904762,0.142857142857143,0.153846153846154,0.0357142857142857,0.111111111111111,0.428571428571429,0,0,0,0,0,0.0810810810810811,0.0666666666666667,0.25,0,0,0.0297029702970297,0,0,0,0,0,0,0,0,0.0163934426229508,0.12,0.111111111111111,0.105263157894737,0,0.25,0.117647058823529,0,0.133333333333333,0.0769230769230769,0,0.032258064516129,0.177215189873418,0,0,0.0256410256410256,0.12,0.125,0.138888888888889
TCGA-MP-A4T8-01A-11R-A24X-07,0.0902527075812274,0.166666666666667,0.0159453302961276,0.260869565217391,0.0611111111111111,0.0792079207920792,0.137614678899083,0.0282485875706215,0.0416666666666667,0.0476190476190476,0.0487106017191977,0.0661764705882353,0.0061349693251533,0.141843971631206,0.187772925764192,0.0144927536231884,0.298507462686567,0,0.172839506172839,0.0073529411764705,0.09375,0,0,0.1,0,0,0.444444444444444,0.333333333333333,0.444444444444444,0,0.04,0.0555555555555556,0.0532859680284192,0.0491803278688525,0,0,0.470588235294118,0.385964912280702,0.620689655172414,0.184397163120567,0,0,0,0.142857142857143,0,0,0.16,0.25,0.0487804878048781,0.0592592592592593,0,0.516339869281046,0,0,0,0,0.4,0.142857142857143,0.153846153846154,0.142857142857143,0.444444444444444,0.428571428571429,0.166666666666667,0.454545454545455,0,0.0140845070422535,0.103448275862069,0.108108108108108,0.466666666666667,0.166666666666667,0,0,0.188118811881188,0.2,0,0,0.315789473684211,0.25,0.571428571428571,0,0,0.147540983606557,0.16,0,0,0,0.75,0,0,0,0,0,0.032258064516129,0.329113924050633,0.242424242424242,0,0.205128205128205,0.04,0.625,0
TCGA-44-2661-01A-01R-1107-07,0.175090252707581,0,0.0022779043280182,0,0.183333333333333,0.207920792079208,0.0825688073394495,0.0621468926553672,0.291666666666667,0.238095238095238,0.0429799426934097,0.0367647058823529,0.196319018404908,0.049645390070922,0.074235807860262,0.0289855072463768,0.0447761194029851,0.140625,0.148148148148148,0.0367647058823529,0,0.333333333333333,0.0769230769230769,0.125,0.1,0,0,0,0,0.166666666666667,0.04,0.0138888888888889,0.0692717584369449,0.114754098360656,0.111111111111111,0,0.0490196078431373,0.140350877192982,0.206896551724138,0.134751773049645,0,0,0,0.0285714285714286,0,0.142857142857143,0.04,0.173076923076923,0.024390243902439,0.0444444444444444,0.0833333333333333,0.0392156862745098,0,0,0.0104166666666667,0,0.266666666666667,0.0952380952380952,0.0769230769230769,0.142857142857143,0.222222222222222,0.428571428571429,0.111111111111111,0,0.08,0.0845070422535211,0.0344827586206897,0.027027027027027,0.0333333333333333,0,0.0666666666666667,0.277777777777778,0.0099009900990099,0.2,0.25,0,0.315789473684211,0,0,0.0093457943925233,0,0.0655737704918033,0.08,0,0.0526315789473684,0.0869565217391304,0,0.117647058823529,0,0,0,0,0.0645161290322581,0.151898734177215,0,0.1,0.0512820512820513,0,0.0625,0.0277777777777778
